"id";"active";"name";"category";"priceNoVAT";"taxRules";"priceWholesale";"onSale";"discount";"discountPerecent";"discountFrom";"discountTo";"reference";"suplierReference";"suplier";"manufacturer";"EAN13";"UPC";"ecoTax";"width";"height";"depth";"weight";"deliveryDayCount";"deliveryDayCountNoWarehous";"quantity";"minimalQuantity";"lowStockLevel";"sendEmailIfLow";"visibility";"additionalShippingCost";"unity";"unitPrice";"shortDescription";"description";"tags";"metaTitle";"metaKeywords";"metaDescription";"urlRewrite";"textInStock";"textBackOrderAllowed";"availableForOrder";"productAvailableDate";"productCreationDate";"showPrice";"imageLinks";"imageAltTexts";"deleteImages";"feature";"onlyOnline";"condition";"customizeable";"uploadableFiles";"textFields";"actionIfOutOfStock";"virtualProduct";"fileURL";"amountOfAllowedDownloads";"expieryDate";"shopID";"advancedStockManagement";"dependsOnStock";"warehouse";"accesories"
"4712400";true;"Nábytkový zámek SISO 850";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4712";"RP-demo4712";;;;;0;0;0;0;0;7;14;0;0;0;0;"both";;;;"";"";"nábytkový, zámek, 850, siso";"Meta title-Nábytkový zámek SISO 850";"Meta keywords-nábytkový, zámek, 850, siso";"Meta description-";"nabytkovy-zamek-siso-850";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4712/8226-Original.jpg,http://www.sisocz.cz/images/products/4712/9241-Original.jpg,http://www.sisocz.cz/images/products/4712/9346-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4724400";true;"Nastavitelný nábytkový zámek Serbia";"14100";"157,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4724";"RP-demo4724";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek s možností nastavení osové vzdálenosti.</p>";"";"Meta title-Nastavitelný nábytkový zámek Serbia";"Meta keywords-";"Meta description-";"nastavitelny-nabytkovy-zamek-serbia";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4724/6555-Original.jpg,http://www.sisocz.cz/images/products/4724/6556-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4725400";true;"Nastavitelný nábytkový zámek X-965";"14100,16100";"1,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4725";"RP-demo4725";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek s možností nastavení osové vzdálenosti a následnou fixací 15, 20, 25, 30, 35 a 40 mm.</p>";"";"Meta title-Nastavitelný nábytkový zámek X-965";"Meta keywords-";"Meta description-";"nastavitelny-nabytkovy-zamek-x-965";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4725/6557-Original.jpg,http://www.sisocz.cz/images/products/4725/6558-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4726400";true;"Nábytkový zámek Millennium 850-N";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4726";"RP-demo4726";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Nábytkový zámek Millennium 850-N";"Meta keywords-";"Meta description-";"nabytkovy-zamek-millennium-850-n";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4726/6559-Original.jpg,http://www.sisocz.cz/images/products/4726/6560-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4727400";true;"Nábytkový zámek 852 tenké tělo";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4727";"RP-demo4727";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Nábytkový zámek 852 tenké tělo";"Meta keywords-";"Meta description-";"nabytkovy-zamek-852-tenke-telo";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4727/6561-Original.jpg,http://www.sisocz.cz/images/products/4727/6562-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4728400";true;"Nábytkový zámek 850-dvojitý výsuv závory";"14100,16100";"89,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4728";"RP-demo4728";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek umožňující zamykání pomocí dlouhé závory.</p>";"";"Meta title-Nábytkový zámek 850-dvojitý výsuv závory";"Meta keywords-";"Meta description-";"nabytkovy-zamek-850-dvojity-vysuv-zavory";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4728/6563-Original.jpg,http://www.sisocz.cz/images/products/4728/7739-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4729400";true;"Nábytkový zámek Millennium 853-N";"14100,16100";"75,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4729";"RP-demo4729";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Nábytkový zámek Millennium 853-N";"Meta keywords-";"Meta description-";"nabytkovy-zamek-millennium-853-n";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4729/6568-Original.jpg,http://www.sisocz.cz/images/products/4729/6569-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4730400";true;"Nábytkový zámek 850-T-trubkový klíč";"14100,16100";"141,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4730";"RP-demo4730";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek s vysokým počtem neopakovatelnosti klíčů (2000ks). Další výhodou zámku je, že klíč nelze vyjmout ze zámku v odemčené poloze.</p>";"";"Meta title-Nábytkový zámek 850-T-trubkový klíč";"Meta keywords-";"Meta description-";"nabytkovy-zamek-850-t-trubkovy-klic";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4730/6570-Original.jpg,http://www.sisocz.cz/images/products/4730/6571-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4731400";true;"Nábytkový zámek-dvojité zamykání";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4731";"RP-demo4731";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek využívající možnosti zamykání do vertikální i horizontální strany. Vhodný hlavně pro dvojité dveře.</p>";"";"Meta title-Nábytkový zámek-dvojité zamykání";"Meta keywords-";"Meta description-";"nabytkovy-zamek-dvojite-zamykani";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4731/6572-Original.jpg,http://www.sisocz.cz/images/products/4731/6573-Original.jpg,http://www.sisocz.cz/images/products/4731/6574-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4732400";true;"Nábytkový zámek střelkový 856";"14100,16100";"90,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4732";"RP-demo4732";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek vhodný hlavně pro hotelové minibary, příruční pokladny apod.</p>";"";"Meta title-Nábytkový zámek střelkový 856";"Meta keywords-";"Meta description-";"nabytkovy-zamek-strelkovy-856";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4732/6575-Original.jpg,http://www.sisocz.cz/images/products/4732/6576-Original.jpg,http://www.sisocz.cz/images/products/4732/6577-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4733400";true;"Nábytkový zámek střelkový  856 s otočným knoflíkem";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4733";"RP-demo4733";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek vhodný pro vybavení karavanů a nábytku na lodích.</p>";"";"Meta title-Nábytkový zámek střelkový  856 s otočným knoflíkem";"Meta keywords-";"Meta description-";"nabytkovy-zamek-strelkovy-856-s-otocnym-knoflikem";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4733/8704-Original.jpg,http://www.sisocz.cz/images/products/4733/8705-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4734400";true;"Nábytkový zámek roletový 855";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4734";"RP-demo4734";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek využívaný k zamykání roletových (žaluziových) dveří v horizontální i vertikální poloze.</p>";"";"Meta title-Nábytkový zámek roletový 855";"Meta keywords-";"Meta description-";"nabytkovy-zamek-roletovy-855";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4734/8242-Original.jpg,http://www.sisocz.cz/images/products/4734/8243-Original.jpg,http://www.sisocz.cz/images/products/4734/9348-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4735400";true;"Nábytkový zámek roletový 855 tlačítkový";"16100";"59,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4735";"RP-demo4735";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek využívaný k zamykání roletových (žaluziových) dveří v horizontální i vertikální poloze.</p>";"";"Meta title-Nábytkový zámek roletový 855 tlačítkový";"Meta keywords-";"Meta description-";"nabytkovy-zamek-roletovy-855-tlacitkovy";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4735/6587-Original.jpg,http://www.sisocz.cz/images/products/4735/6588-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4736400";true;"Nábytkový zámek bajonetový 1003";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4736";"RP-demo4736";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek pro uzamykání posuvných dveří umístěných proti sobě. V případě nutnosti použití prodlužovacích čepů A-1009, možnost přiobjednání viz. Doplňky, díly a příslušenství.</p>";"";"Meta title-Nábytkový zámek bajonetový 1003";"Meta keywords-";"Meta description-";"nabytkovy-zamek-bajonetovy-1003";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4736/7959-Original.jpg,http://www.sisocz.cz/images/products/4736/9223-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4737400";true;"Nábytkový zámek roletový 2159";"16100";"124,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4737";"RP-demo4737";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek využívaný k zamykání roletových (žaluziových) dveří v horizontální i vertikální poloze.</p>";"";"Meta title-Nábytkový zámek roletový 2159";"Meta keywords-";"Meta description-";"nabytkovy-zamek-roletovy-2159";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4737/6591-Original.jpg,http://www.sisocz.cz/images/products/4737/6592-Original.jpg,http://www.sisocz.cz/images/products/4737/6593-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4738400";true;"Nábytkový zámek Verti";"16100";"109,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4738";"RP-demo4738";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Nábytkový zámek využívaný k uzamykání posuvných dveří.</p>";"";"Meta title-Nábytkový zámek Verti";"Meta keywords-";"Meta description-";"nabytkovy-zamek-verti";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4738/6594-Original.jpg,http://www.sisocz.cz/images/products/4738/6595-Original.jpg,http://www.sisocz.cz/images/products/4738/6596-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4739400";true;"Nábytkový zámek 5250";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4739";"RP-demo4739";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Nábytkový zámek 5250";"Meta keywords-";"Meta description-";"nabytkovy-zamek-5250";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4739/9461-Original.jpg,http://www.sisocz.cz/images/products/4739/9462-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4740400";true;"Nábytkový zámek 919";"14100,16100";"77,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4740";"RP-demo4740";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Nábytkový zámek 919";"Meta keywords-";"Meta description-";"nabytkovy-zamek-919";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4740/6744-Original.jpg,http://www.sisocz.cz/images/products/4740/6746-Original.jpg,http://www.sisocz.cz/images/products/4740/6747-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4741400";true;"Univerzální nábytkový zámek 1216";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4741";"RP-demo4741";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní.</p>";"";"Meta title-Univerzální nábytkový zámek 1216";"Meta keywords-";"Meta description-";"univerzalni-nabytkovy-zamek-1216";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4741/9281-Original.jpg,http://www.sisocz.cz/images/products/4741/9282-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4742400";true;"Univerzální nábytkový zámek 1916";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4742";"RP-demo4742";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní. Skladem pouze zámek z kónickým čelem (obrázek vpravo), zámek s oblým čelem (obrázek vlevo) jen na objednání.</p>";"";"Meta title-Univerzální nábytkový zámek 1916";"Meta keywords-";"Meta description-";"univerzalni-nabytkovy-zamek-1916";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4742/9174-Original.jpg,http://www.sisocz.cz/images/products/4742/9284-Original.jpg,http://www.sisocz.cz/images/products/4742/9936-Original.jpg,http://www.sisocz.cz/images/products/4742/9937-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4743400";true;"Univerzální nábytkový zámek 1920";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4743";"RP-demo4743";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní. Skladem pouze zámky s kónickým čelem (obrázek vpravo), zámky s oblým čelem (obrázek vlevo) jen na objednání.</p>";"";"Meta title-Univerzální nábytkový zámek 1920";"Meta keywords-";"Meta description-";"univerzalni-nabytkovy-zamek-1920";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4743/9186-Original.jpg,http://www.sisocz.cz/images/products/4743/9187-Original.jpg,http://www.sisocz.cz/images/products/4743/9191-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4746400";true;"Univerzální nábytkový zámek 1920 trojhranný klíč";"16100";"56,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4746";"RP-demo4746";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní. Klíč lze vytáhnout v otevřené i zavřené poloze.</p>";"";"Meta title-Univerzální nábytkový zámek 1920 trojhranný klíč";"Meta keywords-";"Meta description-";"univerzalni-nabytkovy-zamek-1920-trojhranny-klic";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4746/9995-Original.jpg,http://www.sisocz.cz/images/products/4746/9996-Original.jpg,http://www.sisocz.cz/images/products/4746/9997-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4748400";true;"Přídavný zámek typ 281 s knoflíkem";"18100";"165,00";1;;"1";0;0;"2000-01-01";"2000-01-02";"RP-demo4748";"RP-demo4748";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Přídavný zámek sloužící k uzamykání převlíkacích kabin a kabin pro osobní soukromí.</p>";"";"Meta title-Přídavný zámek typ 281 s knoflíkem";"Meta keywords-";"Meta description-";"pridavny-zamek-typ-281-s-knoflikem";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4748/8852-Original.jpg,http://www.sisocz.cz/images/products/4748/9396-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4749400";true;"Nábytkový zámek x-44/X pro plechový nábytek";"14100,16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4749";"RP-demo4749";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek využívaný k zamykání plechových skříní a zásuvek bez použití převlečné matice.</p>";"";"Meta title-Nábytkový zámek x-44/X pro plechový nábytek";"Meta keywords-";"Meta description-";"nabytkovy-zamek-x-44x-pro-plechovy-nabytek";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4749/6612-Original.jpg,http://www.sisocz.cz/images/products/4749/6613-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4750400";true;"Nábytkový zámek x-44/D pro plechový nábytek";"14100,16100";"63,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4750";"RP-demo4750";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Centrální zámek pro uzamykání zásuvek vyrobených z plechu.</p>";"";"Meta title-Nábytkový zámek x-44/D pro plechový nábytek";"Meta keywords-";"Meta description-";"nabytkovy-zamek-x-44d-pro-plechovy-nabytek";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4750/6614-Original.jpg,http://www.sisocz.cz/images/products/4750/6615-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4751400";true;"Nábytkový zámek L-klika typ L-44/X pro plechový nábytek";"16100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4751";"RP-demo4751";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek slouží k zamykání plechových skříní, boxů a autoskříní.</p>";"";"Meta title-Nábytkový zámek L-klika typ L-44/X pro plechový nábytek";"Meta keywords-";"Meta description-";"nabytkovy-zamek-l-klika-typ-l-44x-pro-plechovy-nabytek";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4751/6616-Original.jpg,http://www.sisocz.cz/images/products/4751/6618-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4752400";true;"Nábytkový zámek T-klika typ T-44/X pro plechový nábytek";"16100";"172,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4752";"RP-demo4752";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek slouží k zamykání plechových skříní, boxů a autoskříní.</p>";"";"Meta title-Nábytkový zámek T-klika typ T-44/X pro plechový nábytek";"Meta keywords-";"Meta description-";"nabytkovy-zamek-t-klika-typ-t-44x-pro-plechovy-nabytek";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4752/6619-Original.jpg,http://www.sisocz.cz/images/products/4752/6620-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4753400";true;"Nábytkový zámek T-klika typ 177 pro plechový nábytek";"16100";"204,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4753";"RP-demo4753";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zámek slouží k zamykání plechových skříní, boxů a autoskříní.</p>";"";"Meta title-Nábytkový zámek T-klika typ 177 pro plechový nábytek";"Meta keywords-";"Meta description-";"nabytkovy-zamek-t-klika-typ-177-pro-plechovy-nabytek";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4753/6621-Original.jpg,http://www.sisocz.cz/images/products/4753/6622-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4756400";true;"Samostatný centrální zásuvkový zámek 1018 bez příslušenství";"15100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4756";"RP-demo4756";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Samostatný centrální zásuvkový zámek 1018 bez příslušenství";"Meta keywords-";"Meta description-";"samostatny-centralni-zasuvkovy-zamek-1018-bez-prislusenstvi";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4756/9916-Original.jpg,http://www.sisocz.cz/images/products/4756/9917-Original.jpg,http://www.sisocz.cz/images/products/4756/9918-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4757400";true;"Samostatné táhlo k centrálnímu zámku";"15100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4757";"RP-demo4757";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Samostatné táhlo k centrálnímu zámku";"Meta keywords-";"Meta description-";"samostatne-tahlo-k-centralnimu-zamku";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4757/9914-Original.jpg,http://www.sisocz.cz/images/products/4757/9915-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4758400";true;"Blokovací kolík zásuvky k centrálnímu zámku";"15100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4758";"RP-demo4758";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Blokovací kolík zásuvky k centrálnímu zámku";"Meta keywords-";"Meta description-";"blokovaci-kolik-zasuvky-k-centralnimu-zamku";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4758/9894-Original.jpg,http://www.sisocz.cz/images/products/4758/9895-Original.jpg,http://www.sisocz.cz/images/products/4758/9896-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4759400";true;"Plechové vodítko táhla k centrálnímu zámku";"15100";"5,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4759";"RP-demo4759";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Plechové vodítko táhla k centrálnímu zámku";"Meta keywords-";"Meta description-";"plechove-voditko-tahla-k-centralnimu-zamku";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4759/9911-Original.jpg,http://www.sisocz.cz/images/products/4759/9912-Original.jpg,http://www.sisocz.cz/images/products/4759/9913-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4760400";true;"Blokace zásuvky 1 k centrálnímu zámku";"15100";"4,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4760";"RP-demo4760";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Blokace zásuvky slouží k zablokování blokovacího kolíku o bočnici zásuvky.</p>";"";"Meta title-Blokace zásuvky 1 k centrálnímu zámku";"Meta keywords-";"Meta description-";"blokace-zasuvky-1-k-centralnimu-zamku";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4760/9887-Original.jpg,http://www.sisocz.cz/images/products/4760/9888-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4762400";true;"Samostatná tyč k třícestnému zámku";"16100,19100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4762";"RP-demo4762";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Cena uvedena za kus. Do kompletu se zámkem je nutno objednat 2ks tyčí.</p>";"";"Meta title-Samostatná tyč k třícestnému zámku";"Meta keywords-";"Meta description-";"samostatna-tyc-k-tricestnemu-zamku";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4762/8666-Original.jpg,http://www.sisocz.cz/images/products/4762/9226-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4763400";true;"Samostatný třícestný nábytkový zámek typ 922";"16100,19100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4763";"RP-demo4763";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Tyče nejsou součástí zámku, je nutné objednat zvlášť.</p>";"";"Meta title-Samostatný třícestný nábytkový zámek typ 922";"Meta keywords-";"Meta description-";"samostatny-tricestny-nabytkovy-zamek-typ-922";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4763/8825-Original.jpg,http://www.sisocz.cz/images/products/4763/9257-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4764400";true;"Samostatné příslušenství k třícestnému zámku typ 922";"19100";"44,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4764";"RP-demo4764";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Samostatné příslušenství k třícestnému zámku slouží k uchycení zámku a táhel.</p>";"";"Meta title-Samostatné příslušenství k třícestnému zámku typ 922";"Meta keywords-";"Meta description-";"samostatne-prislusenstvi-k-tricestnemu-zamku-typ-922";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4764/8660-Original.jpg,http://www.sisocz.cz/images/products/4764/8662-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
